ACS,AGER,ASSOC,BASE,CAT,CLOS,CON,DECK,DET,DIV,FINC,FNBS,FOYER,FRAME,GAR,HEAT,HEAT2,LNDR,METRO,MFGS,PATI,PRCH,SEWER,STOR,WAL1,WAL2,WALS,WATER,AREA,BEDR,COMP,FNSQ,FFNSQ,FPLS,FULB,HAFB,LOTV,PVALU,SALE,FSQFS,STRT,CONPR,SLPR,SQFS,WEIGHT,FUEL,FUEL2,FCONPR,FSLPR,AREA_F,FNSQ_F,FFNSQ_F,SLPR_F,FSLPR_F,CONPR_F,FCONPR_F,LOTV_F,SQFS_F,FSQFS_F,PVALU_F,AUTH
1,2,2,1,1,0,2,1,1,1,0,1,0,1,2,2,0,1,1,3,1,2,1,1,5,0,2,1,8712,3,201512,526,0,0,2,1,80000,140800,201602,,201505,0,350000,2063,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,1,1,0,2,1,1,1,3,2,2,1,1,2,0,2,1,3,2,1,1,2,5,0,2,1,5000,3,201411,0,0,1,2,1,100000,109800,201505,,201406,0,340000,2000,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,1,1,0,0,2,1,1,0,1,2,1,2,2,0,3,1,3,1,1,1,2,5,0,2,1,11250,4,0,300,0,1,3,1,0,280000,0,,201512,0,0,3780,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,2,1,0,2,1,1,1,1,0,2,1,2,2,0,3,1,3,1,1,1,2,1,7,1,1,14520,5,201410,0,0,9,4,1,0,0,201501,,201310,0,1500000,5400,71,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,201310
1,2,2,1,1,0,2,2,1,1,4,1,2,1,3,2,0,2,1,3,1,1,2,2,1,0,2,1,87120,4,0,1400,0,2,4,1,0,713000,201506,,201502,0,0,7500,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,1,0,0,1,1,1,0,2,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,17000,3,0,0,0,1,2,1,0,0,0,,201406,0,0,2300,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201309
1,2,1,1,1,0,2,1,1,1,1,2,1,1,2,2,0,1,1,3,2,2,1,2,5,0,2,1,10013,3,0,0,0,1,2,1,236200,356000,201506,,201510,0,667300,0,29,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201510
1,2,2,1,1,0,0,1,1,1,0,2,2,1,2,2,0,3,1,3,2,1,1,2,5,0,2,1,20000,4,201512,0,0,1,2,1,0,0,0,,201306,0,0,3400,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201305
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,30000,4,201506,0,0,1,2,1,0,0,201502,2400,201502,0,0,2400,26,2,0,0,699000,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,1,1,1,0,2,1,1,1,1,2,2,1,3,2,0,2,1,3,2,1,2,2,5,0,2,2,16552,3,201501,0,0,1,2,1,0,220000,201409,2100,201409,0,0,2100,39,2,0,0,428100,0,0,0,0,0,0,0,0,0,0,0,201409
2,2,2,1,1,0,0,2,1,1,0,2,0,1,1,3,0,2,1,3,2,1,2,1,5,0,2,1,52272,2,201508,0,0,0,2,1,0,85000,0,,201405,0,0,2068,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201405
1,2,1,1,1,0,0,1,2,1,0,2,2,1,2,2,0,3,1,3,2,2,1,2,8,7,1,1,0,3,201602,0,0,0,3,1,0,0,0,,201410,0,0,2354,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,3,0,3,1,3,2,2,1,2,5,0,2,1,20000,4,201504,0,0,1,2,1,0,293000,201412,3024,201407,0,0,3024,27,2,0,0,621000,0,0,0,0,0,0,0,0,0,0,0,201406
1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,2,0,2,1,3,2,2,1,2,5,0,2,1,0,2,201508,0,0,1,2,1,0,299000,201410,2311,201502,0,0,2311,37,2,0,0,633400,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,1,1,1,0,1,1,1,1,2,2,1,1,2,2,0,2,1,3,1,2,1,2,5,0,2,1,0,3,201510,0,0,1,2,1,0,150400,201504,2488,201505,0,454800,2488,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,1,1,0,2,1,1,1,0,2,2,1,2,2,0,2,1,3,2,1,1,2,5,0,2,1,16460,4,201511,0,0,1,3,1,0,173300,201506,2495,201506,0,0,2495,30,2,0,0,415000,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,1,1,0,2,1,1,1,0,2,1,1,3,2,0,3,1,3,1,1,2,2,2,5,1,2,87120,4,201601,0,0,1,3,1,0,695800,201511,5292,201408,0,0,5292,58,3,0,0,1100000,1,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,1,1,0,1,1,1,1,1,2,2,1,1,2,0,1,1,3,2,2,1,2,5,0,2,1,0,3,201508,0,0,1,2,0,0,150000,201508,1800,201504,0,269000,1800,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,1,0,2,1,1,1,1,2,1,1,2,1,0,2,1,3,2,1,2,2,5,0,2,2,87120,4,201507,0,0,1,2,1,0,200000,201502,3116,201410,0,0,3116,58,1,0,0,449900,1,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,3,1,3,2,2,2,2,5,0,2,1,20000,4,201501,0,0,1,2,1,0,0,201502,,201406,0,0,2800,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,4,1,0,0,2,1,1,0,0,2,1,2,2,0,3,1,3,1,1,1,2,8,7,1,1,10454,4,201601,0,0,1,3,1,0,0,0,,201506,0,0,3400,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,4,1,0,0,1,1,1,0,0,2,1,2,2,0,3,1,3,2,1,1,2,1,7,1,1,13504,3,0,0,0,1,3,1,0,440000,0,,201510,0,0,4399,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
2,2,2,1,1,0,2,1,1,1,1,2,2,1,2,3,0,2,1,3,2,2,1,2,5,0,2,1,12428,3,201505,0,0,0,2,1,55000,135000,201510,,201407,0,244000,1782,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,1,1,0,2,2,1,1,4,2,1,1,2,2,0,3,1,3,1,1,1,2,5,7,1,1,21780,4,201508,0,0,1,2,1,0,0,201509,2592,201505,0,0,2592,30,2,0,0,569900,0,0,0,0,0,0,0,0,0,0,0,201504
2,2,1,1,1,0,0,1,2,1,0,2,2,1,2,2,0,2,1,3,2,1,2,2,5,0,2,1,0,3,0,0,0,0,2,1,0,432000,0,,201511,0,0,1836,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,2,1,0,2,2,1,1,0,0,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,5000,3,201504,0,0,0,2,1,0,92500,201404,2268,201408,0,0,2268,29,2,0,0,285000,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,1,1,0,2,1,1,1,0,2,2,1,2,2,0,2,1,3,2,2,1,2,5,0,2,1,42253,4,201505,0,0,0,3,0,145100,226000,201603,,201410,0,409900,2000,39,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201410
1,2,2,1,1,0,2,1,1,1,2,2,2,1,4,2,0,1,1,3,2,2,1,2,5,0,2,1,25000,3,201511,0,0,1,2,1,0,150000,201509,1879,201507,0,0,1879,32,2,0,0,478000,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,1,1,0,0,1,1,1,0,2,1,1,3,2,0,3,1,3,2,2,2,2,5,0,2,2,65858,4,0,0,0,1,2,1,0,441600,0,,201406,0,0,3758,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,2,1,3,2,1,1,2,5,0,2,1,14425,3,201508,0,0,1,2,1,0,190000,201506,2257,201501,0,0,2257,58,3,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,1,1,0,0,1,1,1,0,2,1,1,2,3,0,3,1,3,2,1,1,2,5,0,2,1,4356,4,201604,0,0,1,2,1,0,224000,0,2430,201306,0,0,2430,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201306
1,2,1,1,1,0,1,1,1,1,1,2,1,1,2,2,0,2,1,3,1,1,1,2,5,7,1,1,0,4,201512,0,0,1,2,1,0,150400,201504,2618,201507,0,519700,2618,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,1,1,0,2,1,1,1,4,2,2,1,2,2,0,2,1,3,2,2,2,2,1,0,2,2,24000,3,201508,0,0,1,2,1,0,0,201504,,201311,0,0,2400,53,2,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,201311
1,2,2,1,1,0,0,1,1,1,0,2,1,1,3,2,0,2,1,3,2,2,2,2,5,0,2,2,87120,4,201603,0,0,1,2,1,0,369100,0,4212,201505,0,0,4212,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201505
1,2,1,1,1,0,2,1,2,1,1,2,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,0,3,0,0,0,0,2,1,0,208500,201603,,201412,0,493300,2376,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,1,1,0,2,2,1,1,1,2,1,1,2,2,0,3,1,3,2,1,1,2,5,0,2,1,30492,4,0,0,0,1,2,1,140000,304600,201509,,201510,0,554600,2700,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,1,1,0,0,2,2,1,0,2,2,1,2,2,0,2,1,3,1,2,1,2,5,0,2,1,11000,3,201601,0,0,1,3,1,0,167000,0,,201507,0,0,2160,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,1,1,0,2,1,1,1,3,2,2,1,2,1,0,3,1,3,2,1,1,2,5,0,2,1,7820,3,201604,0,0,0,2,1,60000,138000,201603,2229,201511,0,249900,2229,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
2,2,2,1,1,0,0,2,1,1,0,2,2,1,2,2,0,3,1,3,2,2,2,2,5,0,2,2,20012,3,0,0,0,0,2,1,0,110000,0,,201511,0,0,1901,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,1,1,0,2,1,1,1,1,2,2,1,3,2,0,2,1,3,2,2,2,2,5,0,2,2,86154,4,201501,0,0,1,2,1,0,364800,201407,3171,201407,0,0,3171,58,3,0,0,561000,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,3,1,0,2,1,1,1,0,0,2,1,2,2,0,3,1,3,2,1,1,2,1,0,2,1,2000,4,201412,0,0,1,3,1,0,220000,201507,,201404,0,0,3024,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,1,1,0,2,1,1,1,2,2,2,1,2,2,0,3,1,3,2,2,2,2,5,0,2,2,16499,3,201508,0,0,1,2,1,0,110000,201504,1922,201504,0,0,1922,49,3,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,201504
2,2,1,1,1,0,2,2,2,1,4,2,2,1,2,2,0,2,1,3,2,1,2,2,5,0,2,1,2475,3,201601,0,0,0,2,1,0,360000,201507,2322,201507,0,0,2322,84,2,0,0,382000,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,1,1,0,0,2,2,1,0,2,2,1,2,2,0,3,1,3,1,1,1,2,5,0,2,1,0,2,0,0,0,2,2,1,0,183800,0,,201505,0,0,1836,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,1,1,1,1,0,2,1,2,1,4,1,0,1,2,2,0,2,1,3,2,1,1,1,5,7,1,1,0,2,201510,600,0,1,3,0,0,0,201503,2700,201501,0,569200,2700,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,1,1,0,0,1,1,1,0,2,2,1,2,2,0,3,1,3,2,2,2,2,5,0,2,2,87120,4,0,0,0,1,2,1,0,0,0,,201506,0,0,2700,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
2,2,2,1,1,0,2,1,1,1,0,2,2,1,1,2,0,2,1,3,2,2,1,2,5,0,2,1,4356,3,201603,0,0,0,2,1,0,94400,201603,1668,201509,0,199900,1668,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,1,1,1,1,0,1,2,1,1,1,2,0,1,2,2,0,2,1,3,2,1,2,1,5,0,2,1,0,2,201504,0,0,0,2,1,0,309000,201409,1920,201410,0,0,1920,46,3,0,0,390000,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,1,1,0,0,0,1,1,0,2,1,1,3,2,0,3,1,3,1,2,2,2,5,0,2,2,87120,4,0,0,0,1,2,1,0,254200,0,,0,0,0,3240,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,2,0,3,1,3,2,2,1,2,1,0,2,1,0,3,201407,0,0,1,2,1,0,85000,201508,,201304,0,0,2052,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201303
1,2,2,1,1,0,0,1,1,1,0,2,2,1,4,0,0,2,1,3,2,2,1,2,5,0,2,1,0,3,0,0,0,2,2,1,0,267000,0,,201502,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,1,0,0,2,1,1,0,2,2,1,2,2,0,3,1,3,1,1,1,2,5,0,2,1,7500,3,0,0,0,1,2,1,0,151200,0,,201511,0,0,2160,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,2,1,3,2,1,1,2,5,0,2,1,21504,3,201508,0,0,1,2,1,0,173300,201502,2495,201403,0,0,2495,39,2,0,0,435000,0,0,0,0,0,0,0,0,0,0,0,201403
2,2,2,1,1,0,2,1,1,1,0,2,2,1,4,2,0,2,1,3,2,1,2,2,5,0,2,2,60984,3,201507,0,0,0,2,1,0,85000,201505,1904,201409,0,0,1904,29,3,0,0,269000,0,0,0,0,0,0,0,0,0,0,1,201409
1,2,2,1,1,0,2,2,1,1,1,2,2,1,2,2,0,3,1,3,2,1,2,2,5,0,2,1,30492,4,201511,0,0,0,2,1,0,300000,201505,2560,201505,0,0,2560,29,3,0,0,452300,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,2,1,0,2,2,1,1,1,0,2,1,2,2,0,3,1,3,1,2,1,2,1,7,1,1,13068,4,201506,0,0,1,4,1,0,470000,201511,,201406,0,0,5400,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,1,1,1,0,1,1,2,1,0,1,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,0,2,0,320,0,1,2,1,0,415000,201511,,201508,0,750000,1586,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,0,1,1,1,0,1,1,1,3,2,0,3,1,3,1,2,2,2,1,0,2,1,87120,4,0,600,0,2,3,2,0,0,0,,201508,0,0,4752,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,1,1,0,1,2,2,1,1,2,2,1,1,2,0,2,1,3,1,2,1,2,5,0,2,1,0,2,201512,0,0,1,2,1,0,587000,201510,1538,201505,0,0,1538,29,2,0,0,364900,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,1,1,0,2,1,1,1,3,2,2,1,2,2,0,3,1,3,2,1,2,2,5,0,2,2,82764,3,201310,0,0,0,2,1,70000,174400,201504,,201303,0,309900,2577,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201303
1,2,1,1,1,0,2,1,2,1,1,1,0,1,2,2,0,2,1,3,2,1,1,1,5,0,2,1,0,3,0,1100,0,1,3,0,0,291000,201509,,201509,0,423000,3240,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,1,1,0,0,1,1,1,0,2,1,1,2,2,0,3,1,3,2,1,2,2,5,0,2,1,30000,4,201511,0,0,1,2,1,0,212200,0,,201506,0,0,3024,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,1,1,0,0,1,2,1,0,1,1,1,2,2,0,3,1,2,2,1,1,2,5,7,1,1,0,3,0,396,0,1,2,1,0,344800,0,,201601,0,0,2310,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,0,1,1,0,0,1,2,1,0,2,2,1,2,2,0,3,1,3,1,1,1,2,5,0,2,1,0,3,0,0,0,1,2,1,0,250000,0,,201602,0,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,1,1,0,0,2,1,1,0,1,1,1,2,2,0,2,1,3,1,1,1,2,1,0,2,1,9583,4,201512,800,0,1,4,1,0,250000,0,,201507,0,0,3240,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,1,1,0,0,1,1,1,0,1,1,1,2,2,0,2,1,3,1,2,2,2,5,0,2,2,78408,3,201510,0,0,1,2,1,0,177500,0,,201408,0,0,2081,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,1,1,0,2,1,1,1,1,2,1,1,2,2,0,3,1,3,2,2,2,2,5,0,2,1,43560,4,201505,0,0,1,2,1,0,0,201408,2500,201304,0,0,2500,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201302
1,2,1,1,1,0,1,1,2,1,0,2,2,1,1,2,0,3,1,3,2,2,1,2,8,0,2,1,0,3,201601,0,0,2,3,1,0,500000,201511,2376,201408,0,0,2376,27,2,0,0,575000,0,0,0,0,0,0,0,0,0,0,0,201405
2,2,1,1,1,0,1,1,2,1,0,2,2,1,1,2,0,3,1,3,2,2,1,2,5,0,2,1,0,2,201508,0,0,0,1,1,0,314000,201508,1200,201408,0,184900,1200,174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,1,1,1,0,0,1,2,1,0,2,2,1,2,3,0,2,1,3,1,1,1,2,5,1,1,1,0,2,0,0,0,1,1,1,0,437400,0,,201504,0,0,2000,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,1,0,0,1,1,1,0,2,1,1,2,1,0,3,1,3,1,1,2,2,5,0,2,2,43560,4,201410,0,0,1,3,1,0,398000,0,,201405,0,0,3761,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,1,3,1,0,1,1,2,1,0,0,2,1,2,2,0,2,1,3,2,2,1,2,5,1,1,1,0,2,201512,0,0,2,2,1,0,717000,201409,2268,201411,0,0,2268,52,2,0,0,370000,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,3,1,3,2,2,2,2,5,0,2,2,30492,3,201507,0,0,1,2,1,0,217900,201503,1966,201503,0,0,1966,34,3,0,0,324900,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,4,1,0,2,1,1,1,1,0,1,1,4,2,0,3,1,3,2,1,1,2,1,0,2,1,7583,4,201510,0,0,1,3,1,0,0,201510,,201412,0,1500000,2766,77,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,201412
2,2,1,1,1,0,2,1,1,1,1,2,2,1,2,2,0,2,1,3,2,1,2,2,1,0,2,1,15000,2,201405,0,0,0,2,1,50000,0,201507,,201311,0,300000,1536,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
2,2,2,1,1,0,0,2,1,1,0,2,2,1,2,3,0,2,1,3,2,2,2,2,5,0,2,1,52272,3,0,0,0,1,2,1,0,196900,0,,201307,0,0,2189,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201306
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,2,1,3,2,1,2,2,5,0,2,2,4000,3,201509,0,0,1,2,1,0,183500,201505,2000,201505,0,0,2000,47,3,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,1,1,0,0,2,1,1,0,2,2,1,2,2,0,3,1,3,2,2,2,2,5,0,2,2,65340,3,0,0,0,0,2,1,0,150000,0,,201411,0,0,2300,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,1,1,0,2,1,1,1,0,2,2,1,2,2,0,1,1,3,2,1,1,2,5,0,2,1,8712,3,201512,0,0,1,3,0,0,190000,201507,2376,201507,0,0,2376,40,3,0,0,434500,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,1,1,0,0,1,2,1,0,1,2,1,2,2,0,3,1,2,1,2,1,2,5,7,1,1,0,3,0,500,0,1,2,1,0,318200,0,,201506,0,0,2376,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
2,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,2,1,3,2,1,2,2,5,0,2,2,87120,3,201501,0,0,1,2,1,70000,200000,201502,,201404,0,332000,2323,43,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,1,1,0,0,1,1,1,0,2,1,1,3,2,0,2,1,3,2,2,2,2,5,0,2,2,40468,4,0,0,0,1,2,1,0,477500,0,,201508,0,0,3840,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,1,1,0,2,1,1,1,0,2,2,1,2,2,0,2,1,3,2,1,2,2,5,0,2,2,24397,3,201502,0,0,1,2,1,70000,175000,201504,,201409,0,369900,2336,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,1,0,2,2,1,1,1,2,0,1,2,2,0,2,1,3,2,1,1,1,5,0,2,1,22767,3,201506,0,0,1,1,1,0,244000,201412,1927,201503,0,0,1927,90,3,0,0,514200,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,3,1,3,2,1,1,2,5,0,2,1,18000,5,201410,0,0,1,2,1,0,0,201510,,201306,0,0,3200,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201305
1,2,2,1,1,0,2,2,1,1,0,2,2,1,2,2,0,3,1,3,1,1,1,2,1,0,2,1,7400,5,201602,0,0,1,4,0,0,200000,201602,3456,201509,0,0,3456,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,2,1,1,1,2,2,1,2,2,0,3,1,3,2,1,2,2,5,0,2,1,34848,4,201602,0,0,0,2,1,0,310000,201506,,201508,0,0,2620,63,3,0,0,430000,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,1,1,1,0,2,2,1,2,2,0,2,1,3,2,2,2,2,5,0,2,2,80955,4,201603,0,0,1,2,1,0,180000,201511,2540,201509,0,0,2540,34,3,0,0,389000,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,1,1,0,2,2,1,1,1,2,2,1,3,2,0,2,1,3,1,1,2,2,8,0,2,2,87120,3,0,0,0,1,2,1,283200,0,201510,,201510,0,800000,4400,34,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201509
1,2,2,1,1,0,2,1,1,1,4,2,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,8875,3,201506,0,0,1,2,1,0,308600,201410,1728,201501,0,0,1728,29,2,0,0,570800,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,1,1,0,2,1,1,1,0,2,2,1,2,2,0,2,1,3,2,1,1,2,5,0,2,2,4356,3,0,0,0,1,2,1,0,175000,201509,,201510,0,393000,2376,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,1,1,0,0,2,1,1,0,2,2,1,2,2,0,2,1,3,1,1,1,2,5,0,2,1,5000,3,0,0,0,1,2,1,0,320000,0,,201511,0,0,1966,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,1,1,0,0,1,1,1,0,2,1,1,2,2,0,3,1,3,2,1,1,2,5,7,1,1,13054,4,0,0,0,1,2,1,0,95000,0,,201510,0,0,2592,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,1,1,0,0,1,1,1,0,2,2,1,1,2,0,2,1,3,2,2,2,2,5,0,2,1,5000,3,0,0,0,1,2,1,0,134100,0,,201511,0,0,1700,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,2,1,0,2,2,1,1,1,0,2,1,2,2,0,3,1,3,1,1,1,2,1,0,2,1,13068,5,201411,0,0,1,4,1,0,540000,201506,,201405,0,0,4354,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,1,3,1,0,0,1,2,1,0,0,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,0,3,0,0,0,1,3,1,0,812900,0,,201512,0,0,1699,239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,1,1,1,1,0,1,2,1,1,4,2,0,1,2,2,0,2,1,3,2,1,2,1,5,0,2,1,0,2,201504,0,0,0,2,1,0,309000,201408,,201410,0,0,1700,58,3,0,0,380000,0,0,0,0,0,0,0,0,0,0,0,201409
2,2,1,1,1,0,1,1,1,1,1,2,2,1,1,2,0,1,1,3,2,2,1,2,5,0,2,1,0,3,201510,0,0,0,2,0,0,150000,201508,1944,201506,0,0,1944,26,2,0,0,289000,0,0,0,0,0,0,0,0,0,0,0,201502
2,2,2,1,1,0,0,1,1,1,0,1,0,1,1,3,0,1,1,3,2,2,2,1,5,0,2,2,69696,3,0,300,0,0,2,0,0,126000,0,,201507,0,0,1260,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,1,1,0,2,2,1,1,1,2,2,1,2,2,0,3,1,3,1,2,1,2,5,0,2,1,34848,3,201511,0,0,0,3,1,0,312000,201502,2555,201504,0,0,2555,30,3,0,0,575300,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,1,1,0,2,1,1,1,0,2,1,1,2,2,0,2,1,3,2,1,2,2,5,0,2,2,32379,3,201506,0,0,1,2,1,0,278800,201511,,201410,0,515900,2678,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,1,1,0,2,2,1,1,1,2,2,1,2,2,0,3,1,3,1,1,2,2,5,0,2,1,10000,4,201409,0,0,1,3,1,345000,0,201504,,201403,0,1040000,3100,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201401
2,2,2,1,1,0,2,1,1,1,1,1,2,1,2,2,0,2,1,3,1,2,2,2,5,0,2,1,15936,3,201409,400,0,0,2,1,123800,220000,201504,,201404,0,462500,2300,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,1,1,0,0,1,1,1,0,1,2,1,2,2,0,3,1,3,2,1,1,2,5,0,2,1,8712,4,0,700,0,1,3,1,0,250000,0,,201509,0,0,3450,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,1,1,1,1,2,2,1,2,2,0,3,1,3,2,2,1,2,5,0,2,1,17000,3,201602,0,0,1,2,1,125000,0,201602,2900,201309,0,799000,2900,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201305
1,2,1,1,1,0,1,1,1,1,1,2,1,1,2,2,0,2,1,3,1,1,1,2,8,0,2,1,0,3,201509,0,0,1,3,1,0,0,201504,2450,201504,0,0,2450,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
